source,instrument,name,sector,q,ESGscore,Firm_Size,Leverage,Year,Industry
Provider_A,AAPL,Apple Inc,Manufacturing,7.011105973755136,17.19,12.768547200437467,2.163924552226977,2021,3663.0
Provider_A,AAPL,Apple Inc,Manufacturing,6.621766764468256,16.68,12.773529043959043,2.6144616356173036,2022,3663.0
Provider_A,AAPL,Apple Inc,Manufacturing,7.902411471369862,17.22,12.77304133451078,1.9941750072410132,2023,3663.0
Provider_A,ABBV,AbbVie Inc,Manufacturing,2.163448636106163,28.01,11.894978640067734,5.034722222222222,2021,2836.0
Provider_A,ABBV,AbbVie Inc,Manufacturing,2.5223035294838088,29.65,11.840825349460781,3.720354700359337,2022,2836.0
Provider_A,ABBV,AbbVie Inc,Manufacturing,2.4790394011624888,26.91,11.810887022018932,5.819111969111969,2023,2836.0
Provider_A,ABT,Abbott Laboratories,Manufacturing,3.557741112293207,25.96,11.227853317033851,0.5377073906485671,2021,3845.0
Provider_A,ABT,Abbott Laboratories,Manufacturing,2.804192926327951,24.95,11.217721843119596,0.48917843318977267,2022,3845.0
Provider_A,ABT,Abbott Laboratories,Manufacturing,2.823814370475592,25.22,11.201141938492748,0.41118565914566224,2023,3845.0
Provider_A,ADBE,Adobe Inc,Information,11.851684960170331,10.78,10.212478470309156,0.3158072582280192,2021,7370.0
Provider_A,ADBE,Adobe Inc,Information,6.0368363703294685,12.65,10.209684658985623,0.32972742153583373,2022,7370.0
Provider_A,ADBE,Adobe Inc,Information,9.472767722220356,12.89,10.30155872609058,0.24700326916091536,2023,7370.0
Provider_A,ADI,Analog Devices Inc,Manufacturing,1.877943787622627,23.82,10.865173568681014,0.1873586926613123,2021,3674.0
Provider_A,ADI,Analog Devices Inc,Manufacturing,1.5819405558587223,23.78,10.825807074678409,0.19030496452753212,2022,3674.0
Provider_A,ADI,Analog Devices Inc,Manufacturing,1.7512399345680056,19.93,10.79537242970094,0.20733622114384986,2023,3674.0
Provider_A,ADM,Archer-Daniels-Midland Co,Manufacturing,0.862751175716118,36.42,10.935532596932125,0.4707478756061752,2021,2070.0
Provider_A,ADM,Archer-Daniels-Midland Co,Manufacturing,1.021797938903202,36.14,10.998326062784663,0.42365343436007247,2022,2070.0
Provider_A,ADM,Archer-Daniels-Midland Co,Manufacturing,0.8538166974794531,31.79,10.908356766182873,0.3976462787999337,2023,2070.0
Provider_A,ADP,Automatic Data Processing Inc,"Professional, Scientific, and Technical Services",1.4426976511141907,13.97,11.051971959532658,1.1132917868105292,2022,7374.0
Provider_A,ADP,Automatic Data Processing Inc,"Professional, Scientific, and Technical Services",1.8464707186439349,13.82,10.839012122525581,1.0090906500242227,2023,7374.0
Provider_A,ADSK,Autodesk Inc,Information,6.688220709206673,15.45,9.060307867479295,3.603815804969968,2021,7370.0
Provider_A,ADSK,Autodesk Inc,Information,5.183873702055521,16.05,9.152499372286332,2.3283842794759826,2022,7370.0
Provider_A,ADSK,Autodesk Inc,Information,5.744687247780469,16.54,9.201501423308978,1.415633423180593,2023,7370.0
Provider_A,AEE,Ameren Corp,Utilities,1.0228033300685602,29.14,10.483885879654078,1.403298969072165,2021,4931.0
Provider_A,AEE,Ameren Corp,Utilities,1.012875685943436,29.53,10.542811926398567,1.4365245527217358,2022,4931.0
Provider_A,AEE,Ameren Corp,Utilities,0.8760749938770513,27.17,10.617172384313621,1.4544012688342585,2023,4931.0
Provider_A,AEP,American Electric Power Company Inc,Utilities,0.9355601444985496,30.82,11.381320216139168,1.6564556104345345,2021,4911.0
Provider_A,AEP,American Electric Power Company Inc,Utilities,0.9566475948278261,25.76,11.445389388984099,1.7002896197276234,2022,4911.0
Provider_A,AEP,American Electric Power Company Inc,Utilities,0.8951930588308303,23.58,11.479203207565197,1.7354386909972392,2023,4911.0
Provider_A,AES,AES Corp,Utilities,1.0691106452689378,34.65,10.403140999298868,9.649265078560568,2021,4991.0
Provider_A,AES,AES Corp,Utilities,1.1415439011547586,34.15,10.554848732404476,15.359599749843651,2022,4991.0
Provider_A,AES,AES Corp,Utilities,0.9189399372753856,26.87,10.709941096725379,17.136969696969697,2023,4991.0
Provider_A,AFL,Aflac Inc,Finance and Insurance,0.29227118787370987,17.3,11.967447368365256,0.23958740564761075,2021,6321.0
Provider_A,AFL,Aflac Inc,Finance and Insurance,0.3948458340520695,16.93,11.783082364756128,0.33400402414486924,2022,6321.0
Provider_A,AFL,Aflac Inc,Finance and Insurance,0.4349019720021464,18.33,11.749766772206634,0.33604730498066865,2023,6321.0
Provider_A,AIG,American International Group Inc,Finance and Insurance,0.14293210473870682,27.39,13.298183847855924,0.5903835285851751,2021,6331.0
Provider_A,AIG,American International Group Inc,Finance and Insurance,0.14764761621923383,24.59,13.174261089094935,0.7928233418528734,2022,6331.0
Provider_A,AIG,American International Group Inc,Finance and Insurance,0.13457093004713466,25.86,13.19803840679653,0.5774082824410467,2023,6331.0
Provider_A,AIZ,Assurant Inc,Finance and Insurance,0.32298242307181935,24.57,10.431509468880373,0.412226533326047,2021,6351.0
Provider_A,AIZ,Assurant Inc,Finance and Insurance,0.26496113972430696,24.48,10.408007336217237,0.5130654811171282,2022,6351.0
Provider_A,AIZ,Assurant Inc,Finance and Insurance,0.3231723444486729,23.88,10.423328416629035,0.4399417818900094,2023,6351.0
Provider_A,AJG,Arthur J. Gallagher & Co.,Finance and Insurance,1.2608783979607139,21.71,10.414663115066407,0.7845893469982607,2021,6411.0
Provider_A,AJG,Arthur J. Gallagher & Co.,Finance and Insurance,1.1938933982389133,21.28,10.568950023645082,0.7106063257360339,2022,6411.0
Provider_A,AJG,Arthur J. Gallagher & Co.,Finance and Insurance,1.106826740649181,21.16,10.851583106149915,0.7796905886611046,2023,6411.0
Provider_A,AKAM,Akamai Technologies Inc,"Professional, Scientific, and Technical Services",2.6595565984774177,19.94,9.004382423594015,0.6311099700795626,2021,7370.0
Provider_A,AKAM,Akamai Technologies Inc,"Professional, Scientific, and Technical Services",1.971137786930655,16.55,9.02442034845994,0.7280919373412196,2022,7370.0
Provider_A,AKAM,Akamai Technologies Inc,"Professional, Scientific, and Technical Services",2.2660930004605033,15.06,9.200293773489435,0.9866926392518852,2023,7370.0
Provider_A,ALB,Albemarle Corp,Manufacturing,2.7252700900427715,37.15,9.303294870249283,0.4538165839624295,2021,2810.0
Provider_A,ALB,Albemarle Corp,Manufacturing,1.8607637914920316,28.8,9.64578632917392,0.419897359603549,2022,2810.0
Provider_A,ALB,Albemarle Corp,Manufacturing,1.1639771738852014,26.81,9.813051335653736,0.45802640833473224,2023,2810.0
Provider_A,ALGN,Align Technology Inc,Manufacturing,8.726195375043543,20.0,8.68981956813663,0.03460803143720426,2021,3843.0
Provider_A,ALGN,Align Technology Inc,Manufacturing,2.7610397839792453,19.35,8.690801396982176,0.03523892931499729,2022,3843.0
Provider_A,ALGN,Align Technology Inc,Manufacturing,3.4019703225426814,19.13,8.713397436212293,0.03487656896908378,2023,3843.0
Provider_A,ALL,Allstate Corp,Finance and Insurance,0.41686445846741754,20.84,11.507309726184593,0.3636951182730837,2021,6331.0
Provider_A,ALL,Allstate Corp,Finance and Insurance,0.4495023816572578,19.13,11.492283885852363,0.5357626572073525,2022,6331.0
Provider_A,ALL,Allstate Corp,Finance and Insurance,0.43489222402817285,22.04,11.545992668674424,0.5204515188027142,2023,6331.0
Provider_A,AMAT,Applied Materials Inc,Manufacturing,4.942683446272992,12.43,10.159098293987839,0.469747693312648,2021,3559.0
Provider_A,AMAT,Applied Materials Inc,Manufacturing,3.00627703360024,11.56,10.193392153341007,0.47802197802197804,2022,3559.0
Provider_A,AMAT,Applied Materials Inc,Manufacturing,3.7829590940154247,12.7,10.332962113104644,0.36693375741635575,2023,3559.0
Provider_A,AMD,Advanced Micro Devices Inc,Manufacturing,14.044552701505758,19.96,9.426982836948033,0.0976390556222489,2021,3674.0
Provider_A,AMD,Advanced Micro Devices Inc,Manufacturing,1.588713228765907,20.19,11.121067360268281,0.053990867579908675,2022,3674.0
Provider_A,AMD,Advanced Micro Devices Inc,Manufacturing,3.5548878249981586,15.0,11.125570376034382,0.05562513418736134,2023,3674.0
Provider_A,AME,AMETEK Inc,Manufacturing,3.0915865988658613,25.95,9.384141314551556,0.3959168984808241,2021,3823.0
Provider_A,AME,AMETEK Inc,Manufacturing,2.7916491611375323,24.08,9.427958285031263,0.342485907867198,2022,3823.0
Provider_A,AME,AMETEK Inc,Manufacturing,2.7713112288567543,23.03,9.617373117365364,0.40741811948902373,2023,3823.0
Provider_A,AMGN,Amgen Inc,"Professional, Scientific, and Technical Services",2.60900434889234,19.42,11.021330409481017,5.071492537313433,2021,2836.0
Provider_A,AMGN,Amgen Inc,"Professional, Scientific, and Technical Services",2.762392469403111,21.9,11.084002356823872,10.82764272056815,2022,2836.0
Provider_A,AMGN,Amgen Inc,"Professional, Scientific, and Technical Services",2.260626510488503,22.18,11.484052627401113,10.497913992297818,2023,2836.0
Provider_A,AMP,Ameriprise Financial Inc,Finance and Insurance,0.22149989066877301,22.63,12.07811994871949,0.9739665787159191,2021,6211.0
Provider_A,AMP,Ameriprise Financial Inc,Finance and Insurance,0.24284222827321603,22.61,11.97330795917191,1.5781898699141987,2022,6282.0
Provider_A,AMP,Ameriprise Financial Inc,Finance and Insurance,0.25188914150841085,20.27,12.073632086301938,1.2856840769718756,2023,6282.0
Provider_A,AMT,American Tower Corp,Real Estate Rental and Leasing,2.6517023690796258,10.87,11.154647808802693,10.235495552231757,2021,6798.0
Provider_A,AMT,American Tower Corp,Real Estate Rental and Leasing,2.168288198290039,10.89,11.115346677923641,8.443579068265022,2022,6798.0
Provider_A,AMT,American Tower Corp,Real Estate Rental and Leasing,2.2387422907996046,10.9,11.097828115413098,11.232147110666476,2023,6798.0
Provider_A,AMZN,Amazon.com Inc,Retail Trade,4.367947754007262,30.03,12.949316279549212,1.0109371044160729,2021,5961.0
Provider_A,AMZN,Amazon.com Inc,Retail Trade,2.226759604473983,30.28,13.04478014274595,1.163616195230172,2022,5961.0
Provider_A,AMZN,Amazon.com Inc,Retail Trade,3.2951630943404804,30.61,13.176575009299519,0.8013473684210526,2023,5961.0
Provider_A,ANET,Arista Networks Inc,Manufacturing,7.726308713561542,17.89,8.65424346052643,0.019309556125270196,2021,3576.0
Provider_A,ANET,Arista Networks Inc,Manufacturing,5.505931522963185,16.4,8.821055160522011,0.013066793291607141,2022,3576.0
Provider_A,ANET,Arista Networks Inc,Manufacturing,7.399595302250793,16.67,9.205006773594372,0.009075836615270772,2023,3576.0
Provider_A,ANSS,ANSYS Inc,Information,5.66226210147061,13.16,8.752156849215648,0.19642853956960318,2021,7372.0
Provider_A,ANSS,ANSYS Inc,Information,3.2738650661750364,13.05,8.808061931046513,0.18273864119554833,2022,7372.0
Provider_A,ANSS,ANSYS Inc,Information,4.426424222726729,15.89,8.89875828940835,0.16282796486471043,2023,7372.0
Provider_A,APA,APA Corp (US),Mining,1.5438179143530844,45.78,9.483948874696605,13.60047281323877,2022,1311.0
Provider_A,APA,APA Corp (US),Mining,1.0732948622408818,46.53,9.63194126199375,2.0598870056497174,2023,1311.0
Provider_A,APD,Air Products and Chemicals Inc,Manufacturing,2.4170930507982367,11.18,10.19836368556815,0.6070444692275309,2021,2810.0
Provider_A,APD,Air Products and Chemicals Inc,Manufacturing,2.2048458209218684,10.81,10.210700156445844,0.6335133901399878,2022,2810.0
Provider_A,APD,Air Products and Chemicals Inc,Manufacturing,2.312415592531833,12.26,10.373569303730264,0.7707452717478639,2023,2810.0
Provider_A,APH,Amphenol Corp,Manufacturing,3.913790740135165,21.6,9.594132304402853,0.8014757219930182,2021,3678.0
Provider_A,APH,Amphenol Corp,Manufacturing,3.2727924730200573,21.35,9.637319061164634,0.6943668396145731,2022,3678.0
Provider_A,APH,Amphenol Corp,Manufacturing,3.8731942225772094,19.57,9.712714381252368,0.556041454501887,2023,3678.0
Provider_A,ARE,Alexandria Real Estate Equities Inc,Real Estate Rental and Leasing,1.471377359153018,15.15,10.316238487762384,0.5699117986166626,2021,6798.0
Provider_A,ARE,Alexandria Real Estate Equities Inc,Real Estate Rental and Leasing,0.9976332264826347,13.85,10.477946885095433,0.5569389871711979,2022,6798.0
Provider_A,ARE,Alexandria Real Estate Equities Inc,Real Estate Rental and Leasing,0.9108078737384011,13.89,10.512475702477866,0.6333395141348614,2023,6798.0
Provider_A,ATO,Atmos Energy Corp,Utilities,0.9813282517695495,31.78,9.88372668636794,0.9565190557246978,2021,4924.0
Provider_A,ATO,Atmos Energy Corp,Utilities,1.0237636512143542,34.79,10.007531707170823,0.8886224796002077,2022,4924.0
Provider_A,ATO,Atmos Energy Corp,Utilities,1.0149132640771172,34.61,10.022024437310185,0.6552772826360543,2023,4924.0
Provider_A,AVB,AvalonBay Communities Inc,Real Estate Rental and Leasing,2.189225537754567,10.28,9.898576312114086,0.7564622525057564,2021,6798.0
Provider_A,AVB,AvalonBay Communities Inc,Real Estate Rental and Leasing,1.519135221229456,10.04,9.92611774712091,0.7534308510543765,2022,6798.0
Provider_A,AVB,AvalonBay Communities Inc,Real Estate Rental and Leasing,1.6793024049369063,9.71,9.936835961256449,0.6903918879364345,2023,6798.0
Provider_A,AVGO,Broadcom Inc,Manufacturing,3.4385696705041684,25.42,11.232814658014766,1.6133723259354218,2021,3674.0
Provider_A,AVGO,Broadcom Inc,Manufacturing,3.2285513795410177,22.41,11.201619874908992,1.7604473997093664,2022,3674.0
Provider_A,AVGO,Broadcom Inc,Manufacturing,5.324867624655165,19.98,11.19630879542033,1.6528264132066033,2023,3674.0
Provider_A,AVY,Avery Dennison Corp,Manufacturing,2.6565910758191578,17.68,8.983640504459196,1.7082207441280397,2021,2670.0
Provider_A,AVY,Avery Dennison Corp,Manufacturing,2.2495075781397396,15.38,8.980990098752452,1.6032378702883574,2022,2670.0
Provider_A,AVY,Avery Dennison Corp,Manufacturing,2.401407020877488,15.97,9.013083841613819,1.6175572160345881,2023,2670.0
Provider_A,AWK,American Water Works Company Inc,Utilities,1.8415967791174441,27.66,10.111842286376898,1.516168813373527,2021,4941.0
Provider_A,AWK,American Water Works Company Inc,Utilities,1.5285087836243958,21.89,10.176677621334473,1.6190042896139347,2022,4941.0
Provider_A,AWK,American Water Works Company Inc,Utilities,1.3270049987824817,21.62,10.266288692954797,1.2702868224966826,2023,4941.0
Provider_A,AXP,American Express Co,Finance and Insurance,0.8832689819038122,20.34,12.147107895364268,1.8956125715831718,2021,6141.0
Provider_A,AXP,American Express Co,Finance and Insurance,0.6773354090578663,18.38,12.33865233542929,1.816761766015135,2022,6141.0
Provider_A,AXP,American Express Co,Finance and Insurance,0.7484597178179144,18.61,12.472689393819522,2.137862209074384,2023,6141.0
Provider_A,BAC,Bank of America Corp,Finance and Insurance,0.27336837609461445,27.27,14.969082827169224,2.0666006406964517,2021,6020.0
Provider_A,BAC,Bank of America Corp,Finance and Insurance,0.25357790745483594,26.81,14.931102866667068,2.078872549019608,2022,6020.0
Provider_A,BAC,Bank of America Corp,Finance and Insurance,0.2810593178940245,28.3,14.972439237905746,2.3854639523796863,2023,6020.0
Provider_A,BAX,Baxter International Inc,Manufacturing,1.8307518152799738,27.1,10.419927387086586,2.017186295031398,2021,3841.0
Provider_A,BAX,Baxter International Inc,Manufacturing,1.5174426075582423,23.74,10.250157614133787,2.950968626778673,2022,3841.0
Provider_A,BAX,Baxter International Inc,Manufacturing,1.202047382232282,23.69,10.249768667290844,1.7095929540585575,2023,3841.0
Provider_A,BBY,Best Buy Co Inc,Retail Trade,1.5147550274223036,14.33,9.770184705221707,1.3039735099337748,2021,5731.0
Provider_A,BBY,Best Buy Co Inc,Retail Trade,1.4761647788394607,14.15,9.667955074409104,1.4232558139534883,2022,5731.0
Provider_A,BBY,Best Buy Co Inc,Retail Trade,1.30930353444244,15.89,9.613603056529147,1.3042908614477564,2023,5731.0
Provider_A,BDX,Becton Dickinson and Co,Manufacturing,1.6338671948910257,29.0,10.894254760086813,0.7636747624076029,2021,3841.0
Provider_A,BDX,Becton Dickinson and Co,Manufacturing,1.5058079931612953,26.74,10.876801133506191,0.6553797468354431,2022,3841.0
Provider_A,BDX,Becton Dickinson and Co,Manufacturing,1.7333278469117088,23.82,10.873887610057315,0.6361451387812064,2023,3841.0
Provider_A,BEN,Franklin Resources Inc,Finance and Insurance,0.9310725476241702,19.18,10.092801273740534,0.6761587397758255,2021,6282.0
Provider_A,BEN,Franklin Resources Inc,Finance and Insurance,0.7167827487651726,18.18,10.242121736179092,0.8159325815278964,2022,6282.0
Provider_A,BEN,Franklin Resources Inc,Finance and Insurance,0.7948739107339681,18.3,10.312984521757663,0.9861960744824577,2023,6282.0
Provider_A,BIIB,Biogen Inc,Manufacturing,1.7992335816863714,21.3,10.08068349578754,0.7059892439566087,2021,2836.0
Provider_A,BIIB,Biogen Inc,Manufacturing,1.8984760997145078,21.74,10.108634125388678,0.500914322393808,2022,2836.0
Provider_A,BIIB,Biogen Inc,Manufacturing,1.6734813818691143,22.24,10.197827412651975,0.5019460248388449,2023,2836.0
Provider_A,BIO,Bio Rad Laboratories Inc,Manufacturing,1.2848425198422913,20.69,9.785592979409673,0.016344026479875005,2021,3826.0
Provider_A,BIO,Bio Rad Laboratories Inc,Manufacturing,1.0245354936198245,16.87,9.51056836421986,0.14436584709376313,2022,3826.0
Provider_A,BIO,Bio Rad Laboratories Inc,Manufacturing,0.8629835353404769,17.4,9.41727892874585,0.16077950078096284,2023,3826.0
Provider_A,BK,Bank of New York Mellon Corp,Finance and Insurance,0.19442923782394847,23.04,13.004565841642819,1.0395591161378155,2021,6020.0
Provider_A,BK,Bank of New York Mellon Corp,Finance and Insurance,0.20041849067112225,21.08,12.913573812938424,1.240416759527524,2022,6020.0
Provider_A,BK,Bank of New York Mellon Corp,Finance and Insurance,0.2125191307296202,20.88,12.923797797963154,1.3029755550080753,2023,6020.0
Provider_A,BKNG,Booking Holdings Inc,Administrative and Support and Waste… Services,4.651105248508947,21.65,10.070737771809798,1.8501133052767886,2021,4700.0
Provider_A,BKNG,Booking Holdings Inc,Administrative and Support and Waste… Services,3.5298113891408067,22.6,10.14096783995039,4.750179726815241,2022,4700.0
Provider_A,BKR,Baker Hughes Co,Mining,0.8332660167667384,21.26,10.471864846140123,0.5089008766014835,2021,1389.0
Provider_A,BKR,Baker Hughes Co,Mining,1.0855153096749657,23.31,10.439425213116973,0.5139641517298874,2022,1389.0
Provider_A,BKR,Baker Hughes Co,Mining,1.1067991235620516,21.42,10.517185599222747,0.441762103071317,2023,1389.0
Provider_A,BLK,BlackRock Inc,Finance and Insurance,0.9726416529531995,20.66,11.935889896210178,0.2545830790863025,2021,6282.0
Provider_A,BLK,BlackRock Inc,Finance and Insurance,0.9764307331587717,18.25,11.675282381344585,0.23140101738024588,2022,6282.0
Provider_A,BLK,BlackRock Inc,Finance and Insurance,1.0587066089878339,19.07,11.72165361181011,0.25140417312628666,2023,6282.0
Provider_A,BMY,Bristol-Myers Squibb Co,Manufacturing,1.65824688511993,22.32,11.60197975379374,1.2684582429199354,2021,2834.0
Provider_A,BMY,Bristol-Myers Squibb Co,Manufacturing,1.979633340218963,22.73,11.480608863493686,1.310872154792183,2022,2834.0
Provider_A,BMY,Bristol-Myers Squibb Co,Manufacturing,1.5254627518153827,22.74,11.463304455744613,1.4089024804621135,2023,2834.0
Provider_A,BR,Broadridge Financial Solutions Inc,Information,2.544720766820096,16.49,9.008077298241329,2.1189161021365295,2022,7373.0
Provider_A,BR,Broadridge Financial Solutions Inc,Information,2.8194994655783896,16.63,9.015930039484845,1.6301883424082835,2023,7373.0
Provider_A,BRO,Brown & Brown Inc,Finance and Insurance,2.256168800124711,23.89,9.189672556512637,0.5352421422228301,2021,6411.0
Provider_A,BRO,Brown & Brown Inc,Finance and Insurance,1.4539595663219664,21.36,9.544917957736597,0.9080449789432553,2022,6411.0
Provider_A,BRO,Brown & Brown Inc,Finance and Insurance,1.6298363277208165,20.48,9.608001776909818,0.7205133720513371,2023,6411.0
Provider_A,BSX,Boston Scientific Corp,Manufacturing,2.1744729777529552,25.84,10.380621947334651,0.5730357357718686,2021,3845.0
Provider_A,BSX,Boston Scientific Corp,Manufacturing,2.3303405365117498,26.38,10.388041066963256,0.5316678996187333,2022,3845.0
Provider_A,BSX,Boston Scientific Corp,Manufacturing,2.683876795878871,23.25,10.466981524869203,0.49621408567575975,2023,3845.0
Provider_A,BWA,Borgwarner Inc,Manufacturing,0.9248114262443439,13.44,9.715650815054063,0.6508347725964306,2021,3714.0
Provider_A,BWA,Borgwarner Inc,Manufacturing,0.815547281393433,12.86,9.740615619563487,0.6140642303433002,2022,3714.0
Provider_A,BWA,Borgwarner Inc,Manufacturing,0.8418152909430568,11.37,9.578657284448841,0.674159231297186,2023,3714.0
Provider_A,BXP,Boston Properties Inc,Real Estate Rental and Leasing,1.4029099999651244,13.57,10.015264051682369,2.287546323118536,2021,6798.0
Provider_A,BXP,Boston Properties Inc,Real Estate Rental and Leasing,1.0446302219350405,12.51,10.094424762768764,2.3959809350164254,2022,6798.0
Provider_A,BXP,Boston Properties Inc,Real Estate Rental and Leasing,1.0636955536525976,12.4,10.166857042364501,2.8368569963705808,2023,6798.0
Provider_A,C,Citigroup Inc,Finance and Insurance,0.2991870947969659,27.77,14.644679215813017,3.0917874924170796,2021,6199.0
Provider_A,C,Citigroup Inc,Finance and Insurance,0.2912822723360517,27.77,14.697903600224256,3.382795262193047,2022,6199.0
Provider_A,C,Citigroup Inc,Finance and Insurance,0.3294431474802992,26.87,14.695898011906936,3.708569998882105,2023,6199.0
Provider_A,CAG,Conagra Brands Inc,Manufacturing,1.1147549678851445,32.92,10.018381975721299,1.0492392776266828,2021,2000.0
Provider_A,CAG,Conagra Brands Inc,Manufacturing,1.1835970366306015,31.55,10.001185787755903,1.0836461862466806,2022,2000.0
Provider_A,CAT,Caterpillar Inc,Manufacturing,1.8023321430555725,34.28,11.324098795736752,2.3314122785731617,2021,3531.0
Provider_A,CAT,Caterpillar Inc,Manufacturing,1.968049104377433,34.18,11.31377916258589,2.3676350116579497,2022,3531.0
Provider_A,CAT,Caterpillar Inc,Manufacturing,2.127472650669898,36.3,11.379119749008213,1.9725043603159946,2023,3531.0
Provider_A,CB,Chubb Ltd,Finance and Insurance,0.5039980536755075,23.86,12.206342609086734,0.30756606490940147,2021,6331.0
Provider_A,CB,Chubb Ltd,Finance and Insurance,0.5458193919977504,23.85,12.201783460111743,0.34105658884052237,2022,6331.0
Provider_A,CB,Chubb Ltd,Finance and Insurance,0.4771027648451114,23.64,12.34879541771084,0.31035004285210144,2023,6331.0
Provider_A,CBRE,CBRE Group Inc,Real Estate Rental and Leasing,1.8337909830393389,6.99,10.00213266526476,0.5109867940371425,2021,6500.0
Provider_A,CBRE,CBRE Group Inc,Real Estate Rental and Leasing,1.3427365629345789,6.92,9.928833073886398,0.4594823075678128,2022,6531.0
Provider_A,CBRE,CBRE Group Inc,Real Estate Rental and Leasing,1.4792494682455208,8.29,10.023401649201466,0.6014273617999274,2023,6531.0
Provider_A,CCI,Crown Castle Inc,Real Estate Rental and Leasing,3.0016567622950823,13.2,10.57234204052703,3.270646645676919,2021,6798.0
Provider_A,CCI,Crown Castle Inc,Real Estate Rental and Leasing,2.2273867577914235,9.93,10.569289229700592,3.7535239629480466,2022,6798.0
Provider_A,CCI,Crown Castle Inc,Real Estate Rental and Leasing,2.0454865419056762,13.68,10.55911457318215,4.51559316721517,2023,6798.0
Provider_A,CCL,Carnival Corp,Transportation and Warehousing,1.023982453509298,23.89,10.88451678555052,2.849720026350461,2021,4400.0
Provider_A,CCL,Carnival Corp,Transportation and Warehousing,0.9357845772972554,23.69,10.853271085892318,5.078697806086341,2022,4400.0
Provider_A,CCL,Carnival Corp,Transportation and Warehousing,1.0367638436482085,24.49,10.802021562821023,4.633827375762859,2023,4400.0
Provider_A,CDNS,Cadence Design Systems Inc,Information,11.868984444516894,13.13,8.386241098108894,0.17513203864011603,2021,7372.0
Provider_A,CDNS,Cadence Design Systems Inc,Information,8.706647036803657,12.19,8.54423835166823,0.3366535366667966,2022,7372.0
Provider_A,CDNS,Cadence Design Systems Inc,Information,13.195293231791004,12.02,8.642854621969061,0.23677110312310623,2023,7372.0
Provider_A,CE,Celanese Corp,Manufacturing,1.8670992434237994,30.53,9.390576422279116,1.0035808068751493,2021,2860.0
Provider_A,CE,Celanese Corp,Manufacturing,0.9978829841656517,29.27,10.176259012252155,2.6833422032996275,2022,2860.0
Provider_A,CE,Celanese Corp,Manufacturing,1.1662490213181937,26.13,10.18855370645454,1.9881539980256664,2023,2860.0
Provider_A,CF,CF Industries Holdings Inc,Manufacturing,1.4875336791919191,32.41,9.423433587436891,1.1590767311291328,2021,2870.0
Provider_A,CF,CF Industries Holdings Inc,Manufacturing,1.4940630060842786,30.03,9.496496280431916,0.6384874282320333,2022,2870.0
Provider_A,CF,CF Industries Holdings Inc,Manufacturing,1.2655082081246523,29.67,9.573315428463395,0.5653314675529124,2023,2870.0
Provider_A,CFG,Citizens Financial Group Inc,Finance and Insurance,0.14729643090298233,22.21,12.146370410684053,0.3646641128655517,2021,6020.0
Provider_A,CFG,Citizens Financial Group Inc,Finance and Insurance,0.16026402129376843,23.46,12.331528392730204,0.782247647167374,2022,6020.0
Provider_A,CFG,Citizens Financial Group Inc,Finance and Insurance,0.13698659476311473,22.44,12.31027048554255,0.6695180938731637,2023,6020.0
Provider_A,CHD,Church & Dwight Co Inc,Manufacturing,3.4508678796973675,19.66,8.986759224930925,0.8455709513794384,2021,2840.0
Provider_A,CHD,Church & Dwight Co Inc,Manufacturing,2.6969608608128834,19.79,9.029489732852225,0.8158686495315053,2022,2840.0
Provider_A,CHD,Church & Dwight Co Inc,Manufacturing,2.987227241749521,21.81,9.055929658343064,0.6758313015510712,2023,2840.0
Provider_A,CHRW,CH Robinson Worldwide Inc,Transportation and Warehousing,2.2951566765014557,20.02,8.857673385434987,1.1010888584889518,2021,4213.0
Provider_A,CHRW,CH Robinson Worldwide Inc,Transportation and Warehousing,2.1851645023884196,20.07,8.69191326332394,1.7445911179218305,2022,4213.0
Provider_A,CHRW,CH Robinson Worldwide Inc,Transportation and Warehousing,2.3041996830791844,18.34,8.561263663913945,1.3762635714320959,2023,4213.0
Provider_A,CI,Cigna Group,Health Care and Social Assistance,0.6998272907695188,14.28,11.950464010326245,0.7267150619799626,2021,6324.0
Provider_A,CI,Cigna Group,Health Care and Social Assistance,0.9067914420698663,14.19,11.877096244803889,0.7031779283294705,2022,6324.0
Provider_A,CI,Cigna Group,Health Care and Social Assistance,0.7787676357185408,14.2,11.936629887534313,0.6787746360037211,2023,6324.0
Provider_A,CINF,Cincinnati Financial Corp,Finance and Insurance,0.6104431452512188,24.24,10.354149073430555,0.06844715757344524,2021,6331.0
Provider_A,CINF,Cincinnati Financial Corp,Finance and Insurance,0.5709062752219531,25.62,10.300113711977088,0.08460734972937042,2022,6331.0
Provider_A,CINF,Cincinnati Financial Corp,Finance and Insurance,0.5223601574658977,23.34,10.397238225511654,0.07224334600760456,2023,6331.0
Provider_A,CL,Colgate-Palmolive Co,Manufacturing,5.289864574468085,21.75,9.618468597503831,12.862068965517242,2021,2844.0
Provider_A,CL,Colgate-Palmolive Co,Manufacturing,4.747535583878966,21.91,9.663388566822505,23.119700748129677,2022,2844.0
Provider_A,CL,Colgate-Palmolive Co,Manufacturing,4.546991412798145,26.17,9.704609693426455,14.883415435139574,2023,2844.0
Provider_A,CLX,Clorox Co,Manufacturing,3.326399636245534,21.87,8.725507328484445,5.615107913669065,2022,2842.0
Provider_A,CLX,Clorox Co,Manufacturing,3.809307451640033,21.28,8.690305809124883,13.427272727272728,2023,2842.0
